3,68,61,5,39,2,46,0,23,36,76,37,45,27,25,74,4,16,12,8,63,87,82,90,97,92,51,49,5,12,72,33,50,37,47,7,58,28,73,27,69,30,79,46,24,8,6,81,36,86,9,86,37,45,69,48,65,78,84,9,99,39,52,20,87,66,63,43,91,59,94,31,88,6,85,46,80,96,99,57,69,12,26,11,39,97,35,76,4,80,0,42,33,81,50,97,91,96,5,28,3,28,80,74,53,12,95,12,78,56,85,53,57,38,56,44,40,67,3,47,49,33,6,52,9,40,32,41,26,22,3,55,26,37,25,2,42,5,42,99,63,94,75,11,27,49,68,24,46,17,56,35,22,54,40,66,46,52,34,26,27,5,73,29,93,28,59,28,86,26,92,61,66,60,72,48,19,64,43,53,98,10,99,2,9,0,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
66,60,61,5,39,2,46,0,49,33,42,99,45,27,26,22,4,16,12,8,63,87,82,90,97,92,32,41,63,94,72,33,50,37,47,7,58,28,73,27,69,30,79,46,26,37,6,81,36,86,9,86,37,45,69,48,75,11,84,9,68,24,52,20,87,66,63,43,91,59,94,31,88,6,85,46,80,96,99,57,69,12,26,11,39,97,35,76,4,80,0,42,33,81,50,97,91,96,5,28,3,28,25,2,53,12,95,12,92,61,85,53,57,38,56,44,3,47,3,55,23,36,51,49,99,39,40,67,25,74,24,8,5,12,6,52,42,5,65,78,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,27,5,73,29,93,28,59,28,86,26,76,37,78,56,72,48,19,64,43,53,98,10,99,2,9,0,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
66,60,61,5,39,2,46,0,49,33,42,99,45,27,26,22,4,16,12,8,63,87,82,90,97,92,32,41,63,94,72,33,50,37,47,7,58,28,73,27,69,30,79,46,26,37,6,81,36,86,9,86,37,45,69,48,75,11,84,9,68,24,52,20,87,66,63,43,91,59,94,31,88,6,85,46,80,96,99,57,69,12,26,11,39,97,35,76,4,80,0,42,33,81,50,97,91,96,5,28,3,28,25,2,53,12,95,12,92,61,85,53,57,38,56,44,3,47,3,55,23,36,51,49,99,39,40,67,25,74,24,8,5,12,6,52,42,5,65,78,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,27,5,73,29,93,28,59,28,86,26,76,37,78,56,72,48,19,64,43,53,98,10,99,2,9,0,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
12,8,61,5,39,2,46,0,49,33,42,99,45,27,26,22,4,16,63,94,63,87,82,90,97,92,32,41,72,33,76,37,50,37,47,7,58,28,73,27,69,30,79,46,26,37,6,81,36,86,9,86,37,45,69,48,75,11,84,9,68,24,52,20,87,66,63,43,91,59,94,31,88,6,85,46,80,96,99,57,69,12,26,11,39,97,35,76,4,80,0,42,33,81,50,97,91,96,5,28,3,28,25,2,53,12,95,12,78,56,85,53,57,38,56,44,3,47,3,55,23,36,51,49,99,39,40,67,25,74,24,8,5,12,6,52,42,5,81,10,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,27,5,73,29,93,28,59,28,86,26,92,61,66,60,72,48,19,64,43,53,98,10,99,2,9,0,9,22,45,59,77,15,65,78,36,78,30,78,20,71,
3,47,58,28,39,2,46,0,25,2,42,5,45,27,26,22,4,16,12,8,63,87,82,90,97,92,76,37,95,12,72,33,50,37,47,7,61,5,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,65,78,84,9,99,2,52,20,75,11,63,43,91,59,56,44,88,6,85,46,80,96,49,33,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,9,0,53,12,79,46,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,72,48,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,37,45,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,58,28,39,2,46,0,9,0,42,5,45,27,26,22,4,16,12,8,63,87,82,90,97,92,76,37,49,33,72,33,50,37,47,7,61,5,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,65,78,84,9,99,2,52,20,75,11,63,43,91,59,56,44,88,6,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,72,48,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,37,45,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,58,28,39,2,46,0,9,0,42,5,45,27,26,22,4,16,12,8,63,87,82,90,97,92,76,37,49,33,72,33,50,37,47,7,61,5,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,52,20,65,78,63,43,91,59,56,44,88,6,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,72,48,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,37,45,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,58,28,39,2,46,0,9,0,42,5,45,27,26,22,4,16,12,8,63,87,82,90,97,92,76,37,49,33,72,33,50,37,47,7,61,5,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,52,20,65,78,63,43,91,59,56,44,88,6,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,72,48,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,43,53,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,57,38,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,30,42,5,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,52,20,76,37,63,43,91,59,61,5,88,6,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,72,48,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,37,45,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,52,20,76,37,63,43,91,59,61,5,88,6,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,72,48,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,37,45,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,37,45,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,52,20,76,37,63,43,91,59,61,5,88,6,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,72,48,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,52,20,76,37,63,43,91,59,61,5,88,6,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,46,17,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,43,53,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,46,17,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,43,53,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,43,53,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,69,12,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,46,17,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,49,33,39,2,46,0,9,0,42,5,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,45,59,26,11,39,97,35,76,4,80,0,42,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,25,74,24,8,5,12,46,17,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,43,53,99,57,87,66,27,5,9,22,69,12,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,12,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,72,48,26,11,39,97,35,76,4,80,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,0,42,24,8,5,12,37,45,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,12,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,72,48,26,11,39,97,35,76,4,80,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,0,42,24,8,5,12,37,45,19,64,50,97,3,68,9,40,27,49,80,74,46,17,56,35,22,54,40,66,46,52,34,26,43,53,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,45,59,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,12,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,45,59,26,11,39,97,35,76,4,80,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,46,17,24,8,5,12,43,53,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,0,42,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,46,17,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,49,33,26,11,39,97,35,76,4,80,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,45,59,24,8,5,12,0,42,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,43,53,99,57,87,66,27,5,9,22,69,12,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,46,17,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,69,30,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,49,33,26,11,39,97,35,76,4,80,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,45,59,24,8,5,12,0,42,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,43,53,99,57,87,66,27,5,9,22,69,12,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,46,17,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,45,59,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,49,33,26,11,39,97,35,76,4,80,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,43,53,24,8,5,12,0,42,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,69,12,77,15,81,10,36,78,30,78,20,71,
3,47,42,5,39,2,46,0,9,0,49,33,45,27,26,22,4,16,12,8,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,43,53,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,46,17,26,11,39,97,35,76,20,71,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,45,59,24,8,5,12,0,42,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,69,12,77,15,81,10,36,78,30,78,4,80,
3,47,42,5,39,2,46,0,9,0,12,8,45,27,26,22,4,16,43,53,63,87,82,90,97,92,65,78,56,44,72,33,50,37,47,7,58,28,73,27,49,33,57,38,26,37,6,81,36,86,9,86,42,99,69,48,75,11,84,9,99,2,88,6,76,37,63,43,91,59,61,5,52,20,85,46,80,96,79,46,46,17,26,11,39,97,35,76,4,80,25,74,33,81,63,94,91,96,5,28,3,28,25,2,53,12,95,12,98,10,85,53,78,56,23,36,6,52,3,55,32,41,51,49,68,24,40,67,45,59,24,8,5,12,0,42,19,64,50,97,3,68,9,40,27,49,80,74,72,48,56,35,22,54,40,66,46,52,34,26,37,45,73,29,93,28,59,28,86,26,92,61,66,60,99,39,94,31,69,30,99,57,87,66,27,5,9,22,69,12,77,15,81,10,36,78,30,78,20,71,
